species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
1677,307930,7,4.0,48,5,164,10121.714809912986,-1,2.0,0.0,6.200039770095107
828,215182,1,1.0,65,6,227,13964.123489583333,2,1.0,0.4461538461538462,2.477039738833096
828,215182,2,2.25,66,8,256,14125.131072607484,-4,1.75,-0.5454545454545454,-81.79549943349588
828,215182,3,4.0,62,4,220,8726.628109996756,1,0.0,0.0,18.74162368163783
828,215182,4,4.41,57,5,220,9888.608778258302,-1,-0.41000000000000014,-0.3508771929824561,17.38744156083269
828,215182,5,4.41,55,4,200,10879.692947225765,0,-0.41000000000000014,-0.32727272727272727,-29.051496837644365
828,215182,6,4.41,49,4,182,9281.860621155325,-4,-4.41,-0.3673469387755102,17.139881403217576
828,215196,1,6.25,65,6,227,13964.123489583333,2,2.75,0.4461538461538462,2.477039738833096
828,215196,2,9.0,66,8,256,14125.131072607484,-8,-9.0,-0.5454545454545454,-81.79549943349588
828,215196,4,5.289999999999999,57,5,220,9888.608778258302,-1,-0.28999999999999915,-0.3508771929824561,17.38744156083269
828,215196,5,5.76,55,4,200,10879.692947225765,0,0.2400000000000002,-0.32727272727272727,-29.051496837644365
828,215196,6,6.25,49,4,182,9281.860621155325,-1,-0.25,-0.3673469387755102,17.139881403217576
828,215196,7,6.25,48,3,164,10121.714809912986,-3,-6.25,0.0,6.200039770095107
828,215204,1,9.0,65,6,227,13964.123489583333,2,7.0,0.4461538461538462,2.477039738833096
828,215204,2,16.0,66,8,256,14125.131072607484,-4,14.0,-0.5454545454545454,-81.79549943349588
828,215204,3,30.25,62,4,220,8726.628109996756,1,0.75,0.0,18.74162368163783
828,215204,4,31.359999999999996,57,5,220,9888.608778258302,-5,-31.359999999999996,-0.3508771929824561,17.38744156083269
828,215213,1,2.25,65,6,227,13964.123489583333,2,6.75,0.4461538461538462,2.477039738833096
828,215213,2,9.0,66,8,256,14125.131072607484,-4,10.0,-0.5454545454545454,-81.79549943349588
828,215213,3,19.360000000000003,62,4,220,8726.628109996756,1,16.639999999999997,0.0,18.74162368163783
828,215213,4,36.0,57,5,220,9888.608778258302,-1,29.0,-0.3508771929824561,17.38744156083269
